date,product,quantity,price
29/10/2005,D,2,68
30/10/2005,F,3,70
31/10/2005,D,5,68
1/11/2005,B,5,66
2/11/2005,B,9,66
3/11/2005,E,6,69
4/11/2005,D,8,68
5/11/2005,B,5,66
6/11/2005,B,10,66
7/11/2005,D,4,68
8/11/2005,C,4,67
9/11/2005,C,8,67
10/11/2005,E,4,69
11/11/2005,C,4,67
12/11/2005,A,2,65
13/11/2005,D,9,68
14/11/2005,D,6,68
15/11/2005,D,7,68
16/11/2005,D,5,68
17/11/2005,A,7,65
18/11/2005,C,3,67
19/11/2005,A,10,65
20/11/2005,F,3,70
21/11/2005,D,7,68
22/11/2005,B,7,66
23/11/2005,F,9,70
24/11/2005,A,4,65
25/11/2005,D,6,68
26/11/2005,B,4,66
27/11/2005,B,3,66
28/11/2005,B,4,66
29/11/2005,D,6,68
30/11/2005,F,10,70
1/12/2005,A,9,65
2/12/2005,E,3,69
3/12/2005,E,3,69
4/12/2005,C,5,67
5/12/2005,A,8,65
6/12/2005,B,4,66
7/12/2005,A,2,65
8/12/2005,F,5,70
9/12/2005,E,9,69
10/12/2005,A,6,65
11/12/2005,A,7,65
12/12/2005,B,1,66
13/12/2005,E,4,69
14/12/2005,D,6,68
15/12/2005,D,6,68
16/12/2005,F,4,70
17/12/2005,B,9,66
18/12/2005,E,8,69
19/12/2005,B,8,66
20/12/2005,E,4,69
21/12/2005,E,10,69
22/12/2005,D,6,68
23/12/2005,A,10,65
24/12/2005,B,1,66
25/12/2005,C,10,67
26/12/2005,C,8,67
27/12/2005,D,9,68
28/12/2005,D,6,68
29/12/2005,F,7,70
30/12/2005,C,6,67
31/12/2005,A,6,65
1/01/2006,C,4,67
2/01/2006,C,6,67
3/01/2006,F,10,70
4/01/2006,E,7,69
5/01/2006,E,4,69
6/01/2006,A,3,65
7/01/2006,E,7,69
8/01/2006,E,3,69
9/01/2006,D,10,68
10/01/2006,F,2,70
11/01/2006,A,6,65
12/01/2006,D,6,68
13/01/2006,B,4,66
14/01/2006,E,7,69
15/01/2006,F,3,70
16/01/2006,D,1,68
17/01/2006,B,6,66
18/01/2006,B,9,66
19/01/2006,E,2,69
20/01/2006,C,3,67
21/01/2006,C,4,67
22/01/2006,F,10,70
23/01/2006,C,3,67
24/01/2006,A,1,65
25/01/2006,F,8,70
26/01/2006,F,6,70
27/01/2006,D,9,68
28/01/2006,F,4,70
29/01/2006,A,8,65
30/01/2006,D,8,68
31/01/2006,A,4,65
1/02/2006,E,3,69
2/02/2006,C,9,67
3/02/2006,A,2,65
4/02/2006,F,2,70
5/02/2006,C,6,67
6/02/2006,A,6,65
7/02/2006,F,5,70
8/02/2006,F,1,70
9/02/2006,B,4,66
10/02/2006,B,8,66
11/02/2006,B,2,66
12/02/2006,A,6,65
13/02/2006,B,7,66
14/02/2006,D,5,68
15/02/2006,F,8,70
16/02/2006,F,10,70
17/02/2006,F,4,70
18/02/2006,C,10,67
19/02/2006,A,3,65
20/02/2006,D,5,68
21/02/2006,B,7,66
22/02/2006,A,5,65
23/02/2006,F,7,70
24/02/2006,C,10,67
25/02/2006,C,2,67
26/02/2006,A,9,65
27/02/2006,B,5,66
28/02/2006,C,10,67
1/03/2006,B,6,66
2/03/2006,B,3,66
3/03/2006,E,6,69
4/03/2006,C,7,67
5/03/2006,C,3,67
6/03/2006,E,2,69
7/03/2006,F,1,70
8/03/2006,D,7,68
9/03/2006,E,9,69
10/03/2006,D,2,68
11/03/2006,D,3,68
12/03/2006,B,10,66
13/03/2006,C,4,67
14/03/2006,E,7,69
15/03/2006,D,3,68
16/03/2006,E,10,69
17/03/2006,E,3,69
18/03/2006,D,4,68
19/03/2006,C,6,67
20/03/2006,F,5,70
21/03/2006,B,3,66
22/03/2006,C,4,67
23/03/2006,B,8,66
24/03/2006,A,5,65
25/03/2006,D,1,68
26/03/2006,B,6,66
27/03/2006,E,6,69
28/03/2006,F,5,70
29/03/2006,D,10,68
30/03/2006,F,5,70
31/03/2006,C,4,67
1/04/2006,A,7,65
2/04/2006,B,8,66
3/04/2006,B,1,66
4/04/2006,A,8,65
5/04/2006,D,9,68
6/04/2006,E,10,69
7/04/2006,F,7,70
8/04/2006,B,3,66
9/04/2006,C,1,67
10/04/2006,A,8,65
11/04/2006,E,7,69
12/04/2006,A,4,65
13/04/2006,E,3,69
14/04/2006,C,10,67
15/04/2006,F,10,70
16/04/2006,B,3,66
17/04/2006,F,2,70
18/04/2006,B,2,66
19/04/2006,E,4,69
20/04/2006,C,3,67
21/04/2006,E,4,69
22/04/2006,A,8,65
23/04/2006,E,9,69
24/04/2006,B,5,66
25/04/2006,F,9,70
26/04/2006,B,9,66
27/04/2006,A,1,65
28/04/2006,D,3,68
29/04/2006,A,9,65
30/04/2006,C,3,67
1/05/2006,F,8,70
2/05/2006,F,7,70
3/05/2006,E,8,69
4/05/2006,F,5,70
5/05/2006,E,3,69
6/05/2006,D,10,68
7/05/2006,A,10,65
8/05/2006,B,8,66
9/05/2006,D,2,68
10/05/2006,D,4,68
11/05/2006,C,3,67
12/05/2006,E,9,69
13/05/2006,B,6,66
14/05/2006,B,9,66
15/05/2006,D,2,68
16/05/2006,B,7,66
17/05/2006,E,2,69
18/05/2006,E,1,69
19/05/2006,B,2,66
20/05/2006,A,5,65
21/05/2006,D,8,68
22/05/2006,E,10,69
23/05/2006,F,4,70
24/05/2006,D,9,68
25/05/2006,D,10,68
26/05/2006,A,9,65
27/05/2006,F,2,70
28/05/2006,B,10,66
29/05/2006,C,9,67
30/05/2006,E,10,69
31/05/2006,F,7,70
1/06/2006,C,10,67
2/06/2006,F,5,70
3/06/2006,C,4,67
4/06/2006,C,4,67
5/06/2006,B,2,66
6/06/2006,B,8,66
7/06/2006,D,1,68
8/06/2006,D,6,68
9/06/2006,D,4,68
10/06/2006,C,3,67
11/06/2006,E,5,69
12/06/2006,E,2,69
13/06/2006,A,10,65
14/06/2006,A,6,65
15/06/2006,B,1,66
16/06/2006,B,8,66
17/06/2006,E,1,69
18/06/2006,D,9,68
19/06/2006,E,3,69
20/06/2006,C,6,67
21/06/2006,D,7,68
22/06/2006,F,1,70
23/06/2006,E,1,69
24/06/2006,A,1,65
25/06/2006,B,10,66
26/06/2006,C,9,67
27/06/2006,E,9,69
28/06/2006,C,5,67
29/06/2006,A,6,65
30/06/2006,E,1,69
1/07/2006,D,3,68
2/07/2006,C,2,67
3/07/2006,B,7,66
4/07/2006,A,4,65
5/07/2006,A,2,65
6/07/2006,E,10,69
7/07/2006,D,10,68
8/07/2006,D,8,68
9/07/2006,D,10,68
10/07/2006,B,3,66
11/07/2006,A,6,65
12/07/2006,B,5,66
13/07/2006,F,2,70
14/07/2006,A,4,65
15/07/2006,D,7,68
16/07/2006,C,9,67
17/07/2006,F,5,70
18/07/2006,A,1,65
19/07/2006,C,4,67
20/07/2006,F,3,70
21/07/2006,E,3,69
22/07/2006,F,2,70
23/07/2006,C,1,67
24/07/2006,C,6,67
25/07/2006,F,3,70
26/07/2006,C,9,67
27/07/2006,A,7,65
28/07/2006,E,8,69
29/07/2006,C,5,67
30/07/2006,F,3,70
31/07/2006,E,2,69
1/08/2006,E,6,69
2/08/2006,A,7,65
3/08/2006,F,4,70
4/08/2006,C,8,67
5/08/2006,D,9,68
6/08/2006,B,4,66
7/08/2006,C,10,67
8/08/2006,F,6,70
9/08/2006,D,4,68
10/08/2006,A,6,65
11/08/2006,A,4,65
12/08/2006,E,5,69
13/08/2006,F,3,70
14/08/2006,C,2,67
15/08/2006,E,5,69
16/08/2006,E,8,69
17/08/2006,F,5,70
18/08/2006,B,9,66
19/08/2006,E,5,69
20/08/2006,A,6,65
21/08/2006,B,9,66
22/08/2006,A,7,65
23/08/2006,C,4,67
24/08/2006,E,8,69
25/08/2006,F,10,70
26/08/2006,E,6,69
27/08/2006,F,10,70
28/08/2006,C,10,67
29/08/2006,C,7,67
30/08/2006,C,7,67
31/08/2006,A,2,65
1/09/2006,E,7,69
2/09/2006,E,5,69
3/09/2006,A,5,65
4/09/2006,B,7,66
5/09/2006,B,8,66
6/09/2006,E,4,69
7/09/2006,B,4,66
8/09/2006,E,6,69
9/09/2006,D,10,68
10/09/2006,D,10,68
11/09/2006,D,5,68
12/09/2006,F,5,70
13/09/2006,C,6,67
14/09/2006,E,10,69
15/09/2006,E,6,69
16/09/2006,A,5,65
17/09/2006,D,2,68
18/09/2006,B,7,66
19/09/2006,B,6,66
20/09/2006,E,3,69
21/09/2006,C,5,67
22/09/2006,D,9,68
23/09/2006,C,3,67
24/09/2006,D,9,68
25/09/2006,C,2,67
26/09/2006,C,5,67
27/09/2006,E,1,69
28/09/2006,E,8,69
29/09/2006,F,7,70
30/09/2006,B,8,66
1/10/2006,E,2,69
2/10/2006,B,4,66
3/10/2006,F,2,70
4/10/2006,A,5,65
5/10/2006,C,3,67
6/10/2006,C,4,67
7/10/2006,D,6,68
8/10/2006,C,6,67
9/10/2006,C,7,67
10/10/2006,B,1,66
11/10/2006,F,9,70
12/10/2006,D,5,68
13/10/2006,F,3,70
14/10/2006,F,4,70
15/10/2006,B,6,66
16/10/2006,C,7,67
17/10/2006,B,9,66
18/10/2006,B,7,66
19/10/2006,F,2,70
20/10/2006,A,3,65
21/10/2006,F,1,70
22/10/2006,E,2,69
23/10/2006,A,6,65
24/10/2006,D,5,68
25/10/2006,D,7,68
26/10/2006,A,8,65
27/10/2006,D,5,68
28/10/2006,B,10,66
29/10/2006,A,6,65
30/10/2006,A,9,65
31/10/2006,A,10,65
1/11/2006,D,6,68
2/11/2006,F,3,70
3/11/2006,B,2,66
4/11/2006,A,4,65
5/11/2006,C,7,67
6/11/2006,F,8,70
7/11/2006,C,9,67
8/11/2006,C,10,67
9/11/2006,E,3,69
10/11/2006,E,7,69
11/11/2006,E,5,69
12/11/2006,B,8,66
13/11/2006,C,10,67
14/11/2006,F,6,70
15/11/2006,F,4,70
16/11/2006,D,9,68
17/11/2006,D,2,68
18/11/2006,B,3,66
19/11/2006,D,10,68
20/11/2006,C,3,67
21/11/2006,E,10,69
22/11/2006,E,5,69
23/11/2006,D,6,68
24/11/2006,A,5,65
25/11/2006,C,2,67
26/11/2006,B,3,66
27/11/2006,F,4,70
28/11/2006,F,5,70
29/11/2006,B,9,66
30/11/2006,F,7,70
1/12/2006,C,9,67
2/12/2006,F,10,70
3/12/2006,A,2,65
4/12/2006,F,1,70
5/12/2006,D,10,68
6/12/2006,E,10,69
7/12/2006,A,10,65
8/12/2006,F,8,70
9/12/2006,F,3,70
10/12/2006,E,5,69
11/12/2006,D,1,68
12/12/2006,D,5,68
13/12/2006,D,9,68
14/12/2006,E,4,69
15/12/2006,C,7,67
16/12/2006,A,1,65
17/12/2006,D,3,68
18/12/2006,B,2,66
19/12/2006,F,6,70
20/12/2006,D,8,68
21/12/2006,A,5,65
22/12/2006,B,4,66
23/12/2006,A,4,65
24/12/2006,A,1,65
25/12/2006,C,6,67
26/12/2006,C,2,67
27/12/2006,D,7,68
28/12/2006,B,4,66
29/12/2006,F,9,70
30/12/2006,B,1,66
31/12/2006,B,8,66
1/01/2007,A,9,65
2/01/2007,F,2,70
3/01/2007,E,7,69
4/01/2007,B,9,66
5/01/2007,F,8,70
6/01/2007,F,6,70
7/01/2007,F,6,70
8/01/2007,C,2,67
9/01/2007,F,8,70
10/01/2007,E,9,69
11/01/2007,C,4,67
12/01/2007,B,6,66
13/01/2007,E,3,69
14/01/2007,B,5,66
15/01/2007,E,9,69
16/01/2007,B,8,66
17/01/2007,C,2,67
18/01/2007,C,2,67
19/01/2007,C,1,67
20/01/2007,F,6,70
21/01/2007,E,1,69
22/01/2007,C,7,67
23/01/2007,D,3,68
24/01/2007,F,1,70
25/01/2007,C,9,67
26/01/2007,D,3,68
27/01/2007,C,5,67
28/01/2007,B,1,66
29/01/2007,C,6,67
30/01/2007,B,7,66
31/01/2007,E,1,69
1/02/2007,D,2,68
2/02/2007,A,8,65
3/02/2007,F,5,70
4/02/2007,E,8,69
5/02/2007,A,7,65
6/02/2007,A,4,65
7/02/2007,E,9,69
8/02/2007,D,9,68
9/02/2007,C,6,67
10/02/2007,F,8,70
11/02/2007,E,7,69
12/02/2007,B,3,66
13/02/2007,C,3,67
14/02/2007,E,7,69
15/02/2007,C,9,67
16/02/2007,E,3,69
17/02/2007,F,4,70
18/02/2007,E,10,69
19/02/2007,F,6,70
20/02/2007,D,3,68
21/02/2007,F,8,70
22/02/2007,F,6,70
23/02/2007,E,8,69
24/02/2007,C,3,67
25/02/2007,B,10,66
26/02/2007,C,8,67
27/02/2007,C,6,67
28/02/2007,A,2,65
1/03/2007,E,3,69
2/03/2007,C,8,67
3/03/2007,E,1,69
4/03/2007,A,5,65
5/03/2007,C,9,67
6/03/2007,B,1,66
7/03/2007,A,7,65
8/03/2007,F,2,70
9/03/2007,A,10,65
10/03/2007,C,6,67
11/03/2007,C,7,67
12/03/2007,B,8,66
13/03/2007,E,3,69
14/03/2007,B,6,66
15/03/2007,C,10,67
16/03/2007,B,9,66
17/03/2007,E,4,69
18/03/2007,C,7,67
19/03/2007,C,2,67
20/03/2007,C,4,67
21/03/2007,A,3,65
22/03/2007,F,10,70
23/03/2007,B,9,66
24/03/2007,C,7,67
25/03/2007,C,4,67
26/03/2007,C,6,67
27/03/2007,B,3,66
28/03/2007,E,8,69
29/03/2007,E,10,69
30/03/2007,B,6,66
31/03/2007,D,1,68
1/04/2007,F,3,70
2/04/2007,D,6,68
3/04/2007,A,7,65
4/04/2007,E,8,69
5/04/2007,C,8,67
6/04/2007,B,4,66
7/04/2007,D,4,68
8/04/2007,E,3,69
9/04/2007,B,5,66
10/04/2007,A,2,65
11/04/2007,C,4,67
12/04/2007,A,9,65
13/04/2007,E,6,69
14/04/2007,B,6,66
15/04/2007,C,7,67
16/04/2007,B,6,66
17/04/2007,C,10,67
18/04/2007,D,6,68
19/04/2007,E,5,69
20/04/2007,C,2,67
21/04/2007,C,9,67
22/04/2007,D,4,68
23/04/2007,D,8,68
24/04/2007,B,9,66
25/04/2007,A,1,65
26/04/2007,C,9,67
27/04/2007,C,4,67
28/04/2007,A,10,65
29/04/2007,C,5,67
30/04/2007,F,4,70
1/05/2007,E,4,69
2/05/2007,C,5,67
3/05/2007,C,8,67
4/05/2007,D,1,68
5/05/2007,A,8,65
6/05/2007,F,10,70
7/05/2007,A,3,65
8/05/2007,B,3,66
9/05/2007,F,1,70
10/05/2007,F,5,70
11/05/2007,C,3,67
12/05/2007,E,4,69
13/05/2007,B,6,66
14/05/2007,F,7,70
15/05/2007,E,9,69
16/05/2007,E,4,69
17/05/2007,C,4,67
18/05/2007,B,2,66
19/05/2007,A,8,65
20/05/2007,B,7,66
21/05/2007,F,1,70
22/05/2007,E,7,69
23/05/2007,B,8,66
24/05/2007,F,10,70
25/05/2007,D,6,68
26/05/2007,A,9,65
27/05/2007,B,3,66
28/05/2007,F,6,70
29/05/2007,F,6,70
30/05/2007,C,6,67
31/05/2007,E,8,69
1/06/2007,C,8,67
2/06/2007,E,2,69
3/06/2007,E,10,69
4/06/2007,F,6,70
5/06/2007,E,1,69
6/06/2007,C,2,67
7/06/2007,F,10,70
8/06/2007,C,10,67
9/06/2007,D,7,68
10/06/2007,F,6,70
11/06/2007,C,6,67
12/06/2007,D,7,68
13/06/2007,E,10,69
14/06/2007,D,2,68
15/06/2007,E,5,69
16/06/2007,A,7,65
17/06/2007,F,6,70
18/06/2007,E,1,69
19/06/2007,A,2,65
20/06/2007,B,3,66
21/06/2007,F,9,70
22/06/2007,C,10,67
23/06/2007,C,10,67
24/06/2007,E,8,69
25/06/2007,B,5,66
26/06/2007,C,6,67
27/06/2007,D,5,68
28/06/2007,B,9,66
29/06/2007,C,6,67
30/06/2007,E,2,69
1/07/2007,F,4,70
2/07/2007,D,1,68
3/07/2007,A,8,65
4/07/2007,A,9,65
5/07/2007,B,1,66
6/07/2007,C,10,67
7/07/2007,F,10,70
8/07/2007,D,9,68
9/07/2007,D,3,68
10/07/2007,D,4,68
11/07/2007,F,6,70
12/07/2007,E,4,69
13/07/2007,F,4,70
14/07/2007,E,7,69
15/07/2007,E,6,69
16/07/2007,D,3,68
17/07/2007,C,2,67
18/07/2007,C,2,67
19/07/2007,C,10,67
20/07/2007,E,1,69
21/07/2007,F,5,70
22/07/2007,F,7,70
23/07/2007,A,3,65
24/07/2007,F,10,70
25/07/2007,C,7,67
26/07/2007,B,7,66
27/07/2007,F,6,70
28/07/2007,A,4,65
29/07/2007,C,7,67
30/07/2007,B,6,66
31/07/2007,F,6,70
1/08/2007,F,3,70
2/08/2007,A,1,65
3/08/2007,C,6,67
4/08/2007,E,9,69
5/08/2007,C,2,67
6/08/2007,B,5,66
7/08/2007,F,4,70
8/08/2007,B,10,66
9/08/2007,F,4,70
10/08/2007,A,7,65
11/08/2007,C,7,67
12/08/2007,C,5,67
13/08/2007,B,6,66
14/08/2007,E,5,69
15/08/2007,D,10,68
16/08/2007,C,2,67
17/08/2007,A,8,65
18/08/2007,A,1,65
19/08/2007,A,8,65
20/08/2007,E,8,69
21/08/2007,F,10,70
22/08/2007,B,8,66
23/08/2007,B,1,66
24/08/2007,C,3,67
25/08/2007,D,6,68
26/08/2007,C,4,67
27/08/2007,A,3,65
28/08/2007,E,1,69
29/08/2007,D,10,68
30/08/2007,B,7,66
31/08/2007,C,4,67
1/09/2007,B,1,66
2/09/2007,D,4,68
3/09/2007,D,10,68
4/09/2007,E,2,69
5/09/2007,F,6,70
6/09/2007,A,10,65
7/09/2007,E,9,69
8/09/2007,E,1,69
9/09/2007,F,5,70
10/09/2007,A,6,65
11/09/2007,B,3,66
12/09/2007,F,3,70
13/09/2007,D,9,68
14/09/2007,E,7,69
15/09/2007,B,7,66
16/09/2007,C,7,67
17/09/2007,B,1,66
18/09/2007,B,6,66
19/09/2007,F,8,70
20/09/2007,F,6,70
21/09/2007,A,2,65
22/09/2007,A,8,65
23/09/2007,D,6,68
24/09/2007,A,8,65
25/09/2007,A,8,65
26/09/2007,B,2,66
27/09/2007,F,8,70
28/09/2007,A,1,65
29/09/2007,F,10,70
30/09/2007,A,1,65
1/10/2007,A,7,65
2/10/2007,F,7,70
3/10/2007,D,2,68
4/10/2007,C,4,67
5/10/2007,D,6,68
6/10/2007,C,10,67
7/10/2007,D,10,68
8/10/2007,D,10,68
9/10/2007,F,3,70
10/10/2007,F,6,70
11/10/2007,B,8,66
12/10/2007,C,4,67
13/10/2007,A,7,65
14/10/2007,A,8,65
15/10/2007,D,9,68
16/10/2007,D,8,68
17/10/2007,F,4,70
18/10/2007,E,8,69
19/10/2007,F,3,70
20/10/2007,B,4,66
21/10/2007,A,9,65
22/10/2007,D,6,68
23/10/2007,A,8,65
24/10/2007,B,4,66
25/10/2007,A,3,65
26/10/2007,C,10,67
27/10/2007,B,3,66
28/10/2007,E,6,69
29/10/2007,E,4,69
30/10/2007,F,3,70
31/10/2007,B,10,66
1/11/2007,C,10,67
2/11/2007,B,5,66
3/11/2007,A,1,65
4/11/2007,A,9,65
5/11/2007,F,10,70
6/11/2007,E,2,69
7/11/2007,F,3,70
8/11/2007,C,4,67
9/11/2007,E,2,69
10/11/2007,A,1,65
11/11/2007,C,1,67
12/11/2007,E,9,69
13/11/2007,D,2,68
14/11/2007,B,1,66
15/11/2007,B,9,66
16/11/2007,A,3,65
17/11/2007,B,2,66
18/11/2007,D,7,68
19/11/2007,C,6,67
20/11/2007,E,8,69
21/11/2007,F,1,70
22/11/2007,E,10,69
23/11/2007,F,4,70
24/11/2007,C,6,67
25/11/2007,F,3,70
26/11/2007,C,10,67
27/11/2007,F,3,70
28/11/2007,B,2,66
29/11/2007,A,6,65
30/11/2007,A,10,65
1/12/2007,E,9,69
2/12/2007,C,4,67
3/12/2007,C,6,67
4/12/2007,D,3,68
5/12/2007,F,8,70
6/12/2007,C,10,67
7/12/2007,B,4,66
8/12/2007,A,6,65
9/12/2007,E,1,69
10/12/2007,D,4,68
11/12/2007,A,1,65
12/12/2007,E,10,69
13/12/2007,E,8,69
14/12/2007,B,8,66
15/12/2007,C,10,67
16/12/2007,D,4,68
17/12/2007,F,9,70
18/12/2007,F,1,70
19/12/2007,A,9,65
20/12/2007,C,2,67
21/12/2007,D,7,68
22/12/2007,B,6,66
23/12/2007,F,4,70
24/12/2007,D,3,68
25/12/2007,A,5,65
26/12/2007,A,1,65
27/12/2007,C,3,67
28/12/2007,E,10,69
29/12/2007,B,2,66
30/12/2007,F,4,70
31/12/2007,C,7,67
1/01/2008,C,1,67
2/01/2008,F,9,70
3/01/2008,D,9,68
4/01/2008,B,4,66
5/01/2008,F,10,70
6/01/2008,C,9,67
7/01/2008,F,6,70
8/01/2008,A,2,65
9/01/2008,E,8,69
10/01/2008,A,8,65
11/01/2008,C,1,67
12/01/2008,C,9,67
13/01/2008,B,9,66
14/01/2008,E,3,69
15/01/2008,A,5,65
16/01/2008,E,2,69
17/01/2008,E,6,69
18/01/2008,C,2,67
19/01/2008,C,10,67
20/01/2008,E,10,69
21/01/2008,D,9,68
22/01/2008,D,9,68
23/01/2008,D,5,68
24/01/2008,C,5,67
25/01/2008,B,2,66
26/01/2008,F,1,70
27/01/2008,E,4,69
28/01/2008,A,7,65
29/01/2008,F,4,70
30/01/2008,D,1,68
31/01/2008,E,6,69
1/02/2008,D,7,68
2/02/2008,A,6,65
3/02/2008,A,6,65
4/02/2008,A,4,65
5/02/2008,B,6,66
6/02/2008,F,6,70
7/02/2008,C,8,67
8/02/2008,D,2,68
9/02/2008,B,3,66
10/02/2008,E,9,69
11/02/2008,F,10,70
12/02/2008,D,7,68
13/02/2008,A,7,65
14/02/2008,D,10,68
15/02/2008,C,3,67
16/02/2008,F,7,70
17/02/2008,D,9,68
18/02/2008,C,8,67
19/02/2008,C,8,67
20/02/2008,D,7,68
21/02/2008,B,2,66
22/02/2008,E,9,69
23/02/2008,D,1,68
24/02/2008,B,3,66
25/02/2008,D,5,68
26/02/2008,D,8,68
27/02/2008,D,1,68
28/02/2008,D,9,68
29/02/2008,E,8,69
1/03/2008,F,1,70
2/03/2008,A,10,65
3/03/2008,C,7,67
4/03/2008,B,10,66
5/03/2008,E,9,69
6/03/2008,E,9,69
7/03/2008,C,1,67
8/03/2008,C,10,67
9/03/2008,A,9,65
10/03/2008,C,2,67
11/03/2008,E,4,69
12/03/2008,C,4,67
13/03/2008,A,5,65
14/03/2008,A,3,65
15/03/2008,B,3,66
16/03/2008,D,10,68
17/03/2008,F,8,70
18/03/2008,F,2,70
19/03/2008,A,9,65
20/03/2008,F,10,70
21/03/2008,B,1,66
22/03/2008,A,1,65
23/03/2008,F,9,70
24/03/2008,C,9,67
25/03/2008,C,2,67
26/03/2008,D,6,68
27/03/2008,D,1,68
28/03/2008,C,1,67
29/03/2008,A,7,65
30/03/2008,C,7,67
31/03/2008,D,8,68
1/04/2008,E,7,69
2/04/2008,D,1,68
3/04/2008,F,1,70
4/04/2008,D,9,68
5/04/2008,B,8,66
6/04/2008,B,6,66
7/04/2008,B,7,66
8/04/2008,F,8,70
9/04/2008,D,6,68
10/04/2008,C,9,67
11/04/2008,B,2,66
12/04/2008,C,2,67
13/04/2008,D,10,68
14/04/2008,E,8,69
15/04/2008,E,10,69
16/04/2008,F,3,70
17/04/2008,D,5,68
18/04/2008,A,2,65
19/04/2008,E,6,69
20/04/2008,C,8,67
21/04/2008,F,5,70
22/04/2008,F,9,70
23/04/2008,D,10,68
24/04/2008,D,2,68
25/04/2008,A,6,65
26/04/2008,A,9,65
27/04/2008,A,5,65
28/04/2008,D,2,68
29/04/2008,C,8,67
30/04/2008,E,2,69
1/05/2008,F,5,70
2/05/2008,A,2,65
3/05/2008,B,7,66
4/05/2008,B,9,66
5/05/2008,C,9,67
6/05/2008,A,4,65
7/05/2008,C,4,67
8/05/2008,B,4,66
9/05/2008,C,10,67
10/05/2008,B,3,66
11/05/2008,A,9,65
12/05/2008,C,5,67
13/05/2008,D,6,68
14/05/2008,B,4,66
15/05/2008,B,5,66
16/05/2008,C,10,67
17/05/2008,B,3,66
18/05/2008,F,3,70
19/05/2008,E,7,69
20/05/2008,C,8,67
21/05/2008,E,1,69
22/05/2008,C,4,67
23/05/2008,F,8,70
24/05/2008,E,8,69
25/05/2008,E,8,69
26/05/2008,D,2,68
27/05/2008,F,9,70
28/05/2008,F,1,70
29/05/2008,D,3,68
30/05/2008,F,2,70
31/05/2008,A,10,65
1/06/2008,E,6,69
2/06/2008,A,8,65
3/06/2008,C,10,67
4/06/2008,E,8,69
5/06/2008,C,10,67
6/06/2008,E,10,69
7/06/2008,F,9,70
8/06/2008,A,9,65
9/06/2008,A,9,65
10/06/2008,A,3,65
11/06/2008,D,8,68
12/06/2008,F,1,70
13/06/2008,D,5,68
14/06/2008,A,6,65
15/06/2008,F,1,70
16/06/2008,E,8,69
17/06/2008,A,3,65
18/06/2008,A,1,65
19/06/2008,B,4,66
20/06/2008,B,5,66
21/06/2008,B,7,66
22/06/2008,A,5,65
23/06/2008,E,1,69
24/06/2008,A,1,65
25/06/2008,F,10,70
26/06/2008,D,3,68
27/06/2008,F,10,70
28/06/2008,A,1,65
29/06/2008,A,9,65
30/06/2008,D,4,68
1/07/2008,E,7,69
2/07/2008,B,10,66
3/07/2008,D,9,68
4/07/2008,E,10,69
5/07/2008,D,3,68
6/07/2008,F,3,70
7/07/2008,D,8,68
8/07/2008,A,4,65
9/07/2008,B,10,66
10/07/2008,B,10,66
11/07/2008,D,2,68
12/07/2008,F,10,70
13/07/2008,E,2,69
14/07/2008,F,1,70
15/07/2008,D,5,68
16/07/2008,F,10,70
17/07/2008,D,9,68
18/07/2008,D,8,68
19/07/2008,C,5,67
20/07/2008,F,3,70
21/07/2008,F,10,70
22/07/2008,A,7,65
23/07/2008,B,4,66
24/07/2008,F,3,70
25/07/2008,C,9,67
26/07/2008,A,1,65
27/07/2008,D,5,68
28/07/2008,E,4,69
29/07/2008,A,7,65
30/07/2008,E,4,69
31/07/2008,C,2,67
1/08/2008,B,4,66
2/08/2008,C,7,67
3/08/2008,E,5,69
4/08/2008,B,2,66
5/08/2008,D,4,68
6/08/2008,D,1,68
7/08/2008,A,2,65
8/08/2008,B,3,66
9/08/2008,B,1,66
10/08/2008,D,3,68
11/08/2008,D,8,68
12/08/2008,E,5,69
13/08/2008,A,7,65
14/08/2008,E,9,69
15/08/2008,E,9,69
16/08/2008,B,10,66
17/08/2008,D,5,68
18/08/2008,E,2,69
19/08/2008,F,8,70
20/08/2008,F,2,70
21/08/2008,D,10,68
22/08/2008,B,2,66
23/08/2008,C,3,67
24/08/2008,F,9,70
25/08/2008,A,10,65
26/08/2008,A,3,65
27/08/2008,E,6,69
28/08/2008,B,9,66
29/08/2008,D,7,68
30/08/2008,F,5,70
31/08/2008,B,8,66
1/09/2008,C,6,67
2/09/2008,B,4,66
3/09/2008,A,1,65
4/09/2008,D,6,68
5/09/2008,D,3,68
6/09/2008,B,10,66
7/09/2008,B,3,66
8/09/2008,F,3,70
9/09/2008,E,7,69
10/09/2008,C,10,67
11/09/2008,A,2,65
12/09/2008,C,6,67
13/09/2008,E,1,69
14/09/2008,F,8,70
15/09/2008,A,2,65
16/09/2008,F,9,70
17/09/2008,E,3,69
18/09/2008,A,8,65
19/09/2008,C,2,67
20/09/2008,E,1,69
21/09/2008,E,10,69
22/09/2008,D,6,68
23/09/2008,F,4,70
24/09/2008,B,6,66
25/09/2008,E,6,69
26/09/2008,B,1,66
27/09/2008,E,2,69
28/09/2008,F,8,70
29/09/2008,C,8,67
30/09/2008,E,4,69
1/10/2008,D,5,68
2/10/2008,D,8,68
3/10/2008,A,8,65
4/10/2008,B,3,66
5/10/2008,B,9,66
6/10/2008,B,3,66
7/10/2008,E,9,69
8/10/2008,A,1,65
